,code,name_x,est_sum_total_est_x,est_sum_total_est_y,growth_rate
205,543904.0,اسالم - تالش,367453,391763.0,-6.2052822752531505
1981,335654.0,زاهدان - نهبندان (سفيد آبه - نهبندان),34836,37141.0,-6.206079534745968
1424,813354.0,بابازيد - پلدختر,65428,69788.0,-6.247492405571158
1948,264703.0,اسکانلو - اصلاندوز,36439,38869.0,-6.2517687617381466
2206,213154.0,اردستان - اصفهان (کمشچه),26769,28563.0,-6.280852851591219
1004,574153.0,سه‌راهي ايواغلي - ماکو (يولاگلدي - ماکو),110037,117418.0,-6.286089015312814
928,213219.0,اصفهان - سجزي (متناظر توزين),119737,127788.0,-6.300278586408739
2266,315554.0,بجستان - گناباد (گناباد),24170,25796.0,-6.303302837649248
454,873101.0,سرخه - آرادان,229575,245053.0,-6.316184662093506
2439,264702.0,کليبر - عاشقلو,15831,16900.0,-6.325443786982249
1360,453160.0,زرند - چترود (چترود),69751,74481.0,-6.350612907989957
1380,143102.0,جاده قديم قم - تهران (قم - شکوهيه),68389,73052.0,-6.383124349778241
1885,214402.0,گلپايگان - سه‌راه موته,39306,41991.0,-6.394227334428806
406,164106.0,قائمشهر - فيروزکوه (پل سفيد - گرزين خيل),241296,257802.0,-6.40258803267624
1939,913751.0,کوثر ( فاراب) - اردبيل,36772,39293.0,-6.4159010510778005
583,323155.0,بجنورد - شيروان (سيساب) (متناظر توزين),189032,202019.0,-6.428603250189338
379,513699.0,آزادراه ساوه - سلفچگان (عوارضي سلفچگان),249528,266684.0,-6.4330818496797715
425,214752.0,نجف‌آباد - خميني‌شهر,236505,252779.0,-6.438034805106437
2164,613566.0,زابل - دوست محمد,28056,29992.0,-6.455054681248333
2431,413302.0,صفاشهر - بوانات,16208,17329.0,-6.468924923538577
813,953702.0,گناوه - ديلم,137387,146895.0,-6.472650532693421
1074,873115.0,مهديشهر - شهميرزاد,101047,108041.0,-6.4734684055127225
1613,853364.0,ديلم - گچساران,54074,57817.0,-6.473874465987513
361,163510.0,گلوگاه - کردکوي (گلوگاه),260046,278088.0,-6.487874341934926
1666,513402.0,خمين - محلات,50806,54344.0,-6.5103783306344765
1142,453112.0,جاده قديم ماهان - كرمان,93349,99858.0,-6.518255923411244
496,413161.0,شيراز - کوار (سه‌راهي کوار - کوار),214868,229856.0,-6.520604204371433
2330,333101.0,سرايان - بيرجند (سرايان),21032,22500.0,-6.524444444444444
2175,364352.0,بستان - سوسنگرد,27822,29765.0,-6.527801108684697
584,853105.0,ياسوج - پاتاوه,188522,201728.0,-6.546438769035532
665,713951.0,کنگاور - اسدآباد,167238,178956.0,-6.547978273989137
2423,333201.0,نهبندان - زابل (نهبندان),16877,18060.0,-6.550387596899225
356,113502.0,دماوند - فيروزکوه (سه‌راهي ارجمند - فيروزکوه),260908,279207.0,-6.553918777108024
1849,853453.0,دهدست - پاتاوه,40490,43372.0,-6.644839988932952
377,113454.0,فيروزکوه - دماوند (سه‌راه ارجمند - امين‌آباد),250156,268008.0,-6.660995194173308
418,164603.0,آزادراه شمال - تهران (چالوس - مرزن‌آباد),238480,255525.0,-6.670580178064768
1940,323207.0,سنخواست - سه راهي ايرج,36747,39375.0,-6.674285714285714
483,544501.0,لاهيجان - سياهکل,217932,233529.0,-6.678827897177653
2498,214603.0,انارک - جندق (جندق - سه‌راه جندق),12607,13514.0,-6.711558383898179
1023,183154.0,چالوس - کرج (پوركان),107937,115715.0,-6.721686903167265
2531,613655.0,ايرانشهر - مهرستان,9994,10715.0,-6.728884741017266
1689,643857.0,بشاگرد - ميناب,49105,52653.0,-6.738457447818738
2118,873355.0,ري آباد - ميامي,29845,32019.0,-6.789718604578532
177,513655.0,آزادراه ساوه - تهران (سرزمين ايرانيان),392123,420690.0,-6.790510827450142
2402,973153.0,اينچه برون - آق قلا,17868,19173.0,-6.80644656548271
1293,913218.0,هير-سه راهي فاراب,76386,81968.0,-6.809974624243607
2469,613220.0,بمپور - اسپکه,14154,15190.0,-6.820276497695852
84,113207.0,آزادراه تهران - پرديس (بومهن),556766,597529.0,-6.821928308082119
1655,413765.0,قير-جهرم,51398,55163.0,-6.825227054366151
2246,333218.0,فردوس - سرايان,25259,27115.0,-6.8449197860962565
1601,543902.0,اسالم - خلخال (اسالم),54648,58673.0,-6.860054880439044
836,643601.0,منوجان - دهبارز (دهبارز),133866,143728.0,-6.861571857953913
1916,833652.0,پل سيمره - سرابله,37754,40538.0,-6.867630371503281
1071,573274.0,گلمان - اروميه,101294,108778.0,-6.880067660740223
2357,315555.0,بردسکن - بجستان (سردق),19802,21273.0,-6.914868612795562
351,163264.0,رودهن - آمل (سه راه بلده - شاه زيد),261737,281191.0,-6.9184291104622835
91,153157.0,آزادراه رشت - قزوين (مرز استان - کوهين),530165,569585.0,-6.920828322375063
1232,573252.0,جزيره اسلامي - اروميه (پل ميانگذر درياچه),82901,89103.0,-6.960483934323198
2471,333267.0,بردسکن - ده محمد,14030,15081.0,-6.969033883694715
248,164701.0,نکا - بهشهر,321679,345854.0,-6.989943733482915
1534,713953.0,تويسرکان - کنگاور,58493,62915.0,-7.02853055710085
847,453951.0,حاجي آباد - سيرجان (چاه قلعه),131157,141126.0,-7.0639003443731125
52,414853.0,شيراز - مرودشت (شيراز - اکبرآباد),655169,705258.0,-7.102223583426206
1187,263501.0,سراب - نير (سراب),87814,94548.0,-7.122308245547234
286,713853.0,سه راهي هرسين - بيستون,292163,314574.0,-7.124237858182812
2126,713222.0,کمربندي غربي کرمانشاه (قزانچي - اسلام آباد),29571,31847.0,-7.146670016014067
763,973954.0,جنگل گلستان - تنگراه,146666,157957.0,-7.148147913672709
280,543651.0,چابکسر - کلاچاي,296199,319032.0,-7.156962310990747
2526,364203.0,شوش - چنانه (خروجي استان),10271,11067.0,-7.192554441131291
1185,953801.0,ديلم - هنديجان,88292,95141.0,-7.198789165554283
1552,973556.0,سه راهي کلاله - گنبد,56965,61391.0,-7.209525826261179
363,113213.0,تهران - لواسانات (طلائيه),259067,279238.0,-7.223587047608134
216,513153.0,بروجرد - اراک,358253,386192.0,-7.234484401541202
282,143175.0,راهجرد - سلفچگان,295582,318639.0,-7.236088488854158
53,544502.0,لاهيجان - لنگرود,652044,703338.0,-7.292937392832465
1537,773354.0,زرين شهر - سفيددشت,58305,62897.0,-7.30082515859262
127,163452.0,فريدونکنار - بابلسر,464126,500684.0,-7.301611395610805
2102,213701.0,سه راهي ازون بلاغ - فريدونشهر,30866,33303.0,-7.317659069753475
432,263161.0,آزادراه زنجان - تبريز (عوارضي تبريز - تبريز),234595,253194.0,-7.345750689194847
2286,615651.0,نهبندان - زاهدان (سفيدآبه - سه‌راهي دشتک),23075,24911.0,-7.370238047448918
297,414201.0,کمربندي اکبرآباد شيراز (جنوب - شمال),286647,309480.0,-7.377859635517643
346,163216.0,آمل - رودهن (پنجاب - گزنک),263762,284803.0,-7.387913750908523
244,513103.0,اراک - بروجرد,323702,349776.0,-7.454485156214263
1701,414755.0,احشام - لامرد,48406,52313.0,-7.4685068720968015
2334,364252.0,بستان - الوان,20854,22540.0,-7.480035492457852
2222,833752.0,دهلران - مهران,26210,28330.0,-7.483233321567242
1574,913405.0,جعفرآباد - پارس آباد,55996,60535.0,-7.498141570991988
957,214240.0,کاشان - مشهد اردهال,116417,125907.0,-7.537309283836483
1538,513609.0,جاده قديم ساوه - سلفچگان (ساوه - آوه),58234,62986.0,-7.544533705902899
1091,953802.0,ديلم - بهبهان,99568,107704.0,-7.554036990269627
734,543452.0,کياشهر - آستانه,152943,165564.0,-7.623033992897006
1242,753551.0,سه‌راهي روعان - رزن,81846,88602.0,-7.625110042662694
1585,913455.0,پارس آباد - جعفرآباد,55448,60027.0,-7.628233961384044
509,543109.0,رشت - پير بازار,209752,227103.0,-7.64014566077947
1938,643111.0,بندرلنگه - پارسيان,36796,39841.0,-7.642880449787907
1815,143225.0,قم - نيزار (کارخانه سيمان),42580,46109.0,-7.653603417987812
2178,973551.0,شاهرود - آزادشهر (خوش ييلاق - آزادشهر),27720,30024.0,-7.673860911270983
1909,873228.0,سه راهي فولادمحله - کياسر,38186,41365.0,-7.685241145896289
395,164107.0,قائمشهر - فيروزکوه (گرزين خيل - ورسک),243873,264226.0,-7.702875568641995
2210,773257.0,ناغان - شلمزار,26439,28646.0,-7.704391538085596
2228,323203.0,گرمه - ميامي (گرمه),26099,28284.0,-7.725215669636544
606,913559.0,آستارا - اردبيل (تونل حيران - نمين),182447,197733.0,-7.730626653113036
1564,264453.0,ميانه - بستان آباد,56357,61098.0,-7.7596648008118105
491,873255.0,دامغان - سمنان (قوشه - سمنان),216086,234280.0,-7.7659211200273175
1657,813503.0,ازنا - شازند (ازنا),51255,55610.0,-7.83132530120482
504,573272.0,بند - اروميه,211844,229884.0,-7.847436098206052
2127,573653.0,مرز جلفا - سه راهي ايواغلي,29565,32085.0,-7.854137447405329
409,313951.0,قوچان - چناران (سه‌راه چکنه - چناران),240748,261373.0,-7.891021643398514
560,414801.0,جاده قديم سعادت شهر - مرودشت,195061,211790.0,-7.898862080362623
27,153111.0,آزادراه قزوين - کرج (آبيک),778920,845776.0,-7.904693441289419
370,453204.0,کرمان - ماهان (هفت باغ علوي),255994,277984.0,-7.910527224588465
1717,613286.0,خاش - زاهدان (خاش) (متناظر توزين),47477,51560.0,-7.918929402637703
1259,913906.0,سه‌راهي لاهرود - مشکين‌شهر,79728,86594.0,-7.92895581680024
722,213114.0,اصفهان - فرودگاه(قهجاورستان),155030,168413.0,-7.946536193761765
438,163208.0,رودهن - آمل (پلور - گزنک),233125,253261.0,-7.950691184193381
2562,873329.0,شاهرود - طرود(معلمان),7765,8436.0,-7.954006638217165
2382,613304.0,زرآباد - ليردف,18954,20595.0,-7.967953386744356
1619,334902.0,آرين شهر - قائن,53766,58433.0,-7.986925196378758
877,953602.0,بندر سيراف - جم,126593,137594.0,-7.995261421282905
2449,315305.0,بردسکن - شاهرود (بردسکن),15156,16477.0,-8.017236147356922
1544,773557.0,دهدز - لردگان (تونل فتح),57549,62568.0,-8.021672420406597
966,713402.0,روانسر - پاوه (روانسر),115505,125634.0,-8.062307973956093
993,414453.0,شيراز - کازرون (دشت ارژن - کازرون),111125,120927.0,-8.10571667204181
548,853301.0,گچساران - باباميدان (بوستان),198837,216426.0,-8.127027251808933
1681,513602.0,ساوه - همدان,49517,53900.0,-8.131725417439704
1042,643177.0,آزادراه دشت امام - ايسين,104966,114263.0,-8.136492127810403
2535,314253.0,کلات - درگز (کيلومتر 13),9733,10598.0,-8.161917342894885
59,543101.0,امامزاده هاشم - تقاطع سراوان,615143,669881.0,-8.171302067083557
1126,214951.0,آزادراه اصفهان - نطنز (عوارضي اصفهان),96044,104618.0,-8.195530405857502
1946,333216.0,بشرويه - ده محمد,36510,39785.0,-8.231745632776171
492,643194.0,بندرعباس - سه راه بابا غلام,216080,235489.0,-8.241998564688796
1165,953851.0,هنديجان - ديلم,90757,98921.0,-8.253050413966701
2077,953202.0,اهرم - فراشبند,31649,34503.0,-8.271744485986726
765,543251.0,اردبيل - آستارا (آق چاي - آستارا),146440,159683.0,-8.29330611273586
1321,643604.0,دهبارز - منوجان,74305,81046.0,-8.317498704439453
643,773369.0,گندمان - بروجن,173076,188841.0,-8.348293008403896
1514,613106.0,زاهدان - سه‌راهي دشتک,59914,65381.0,-8.361756473593246
2395,853157.0,سي سخت - ياسوج,18304,19985.0,-8.41130848136102
2456,214652.0,خور - انارک (خور - سه‌راهي جندق),14780,16140.0,-8.426270136307311
1408,643195.0,هورمودر - سه‌راه بابا غلام,66504,72657.0,-8.468557743920064
1097,453505.0,بم - ماهان (بم - سه‌راهي جيرفت),99111,108301.0,-8.485609551158346
1476,713203.0,اسلام‌آباد - ايوان (اسلام‌آباد - سرمست),62656,68468.0,-8.488637027516505
1897,363155.0,بندر امام - اهواز(جاده قديم),38713,42307.0,-8.495048100787104
1389,643654.0,منوجان - دهبارز,67838,74137.0,-8.49643228077748
2038,953252.0,فراشبند - اهرم,32821,35871.0,-8.502690195422486
1964,913507.0,اصلاندوز - کليبر,35728,39066.0,-8.544514411508729
887,813603.0,بروجرد - اشترينان,125063,136805.0,-8.583019626475641
2194,333952.0,يزد - طبس (طبس),27321,29889.0,-8.59178962159992
510,544551.0,سياهکل - لاهيجان,209366,229083.0,-8.606924127936162
2274,315504.0,گناباد - بجستان (گناباد),23685,25918.0,-8.615633922370554
1758,643501.0,سه راهي گهگم - داراب,45457,49747.0,-8.623635596116348
1569,153191.0,رزن - آوج (سلطانبلاغ),56122,61440.0,-8.655598958333334
16,183110.0,آزادراه کرج - قزوين (پل هشتگرد),991076,1085426.0,-8.692439650422967
815,643651.0,دهبارز - منوجان (دهباز),137253,150340.0,-8.70493547957962
58,414854.0,شيراز - مرودشت (اکبرآباد - رکن‌آباد),627911,687802.0,-8.707593173616827
913,453451.0,سيرجان - بردسير,121644,133276.0,-8.727752933761519
968,414403.0,کازرون - شيراز (کازرون - دشت ارژن),114991,126040.0,-8.766264677880038
761,143109.0,آزادراه سلفچگان - ساوه (سلفچگان - جاده تفرش),147130,161318.0,-8.79505076928799
1139,573224.0,اروميه - گلمان,93534,102558.0,-8.798923535950388
2101,333266.0,ده محمد - بشرويه,30963,33954.0,-8.808976851033751
1766,364303.0,سوسنگرد - هويزه,45213,49616.0,-8.874153498871332
501,573222.0,اروميه - بند,212426,233158.0,-8.891824428070235
1161,413751.0,جهرم - سه‌راهي کوار (خفر - سه‌راهي کوار),90979,99862.0,-8.895275480162624
744,323304.0,آشخانه - چمن بيد (چمن بيد),150881,165717.0,-8.952611983079588
1999,953704.0,سعدآباد - وحدتيه,34287,37682.0,-9.00960670877342
1425,213902.0,شهرضا - سميرم,65426,71908.0,-9.01429604494632
849,643176.0,بندر پل - سه راه بندرپل,130881,143861.0,-9.022598202431514
2510,453363.0,جيرفت - رابر (قنات ملك),11988,13183.0,-9.064704543730562
243,163551.0,گلوگاه - بهشهر,323748,356230.0,-9.118266288633748
2134,613701.0,نيکشهر - چابهار,29257,32203.0,-9.148216004720057
668,713801.0,کنگاور - صحنه,166894,183754.0,-9.175310469431958
